"target_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"annotation"
"Solyc06g062430"	154.291833452669	4.67938133696301	1.07542023650763	4.35121190592346	1.3538712659692e-05	0.00315955771023278	"Inositol oxygenase (AHRD V3.3 *** A0A2U1PDJ1_ARTAN)"
"Solyc06g065910"	283.904753364092	3.63145835069611	0.922085571548498	3.93830948314011	8.20577113953684e-05	0.0115978751246834	"Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein (AHRD V3.3 *** A0A1R7T3E1_ARATH)"
"Solyc06g068160"	76.8815002441953	5.90855986862719	1.42808452770457	4.13740206129416	3.51260300112741e-05	0.00607740881315751	"SNF4"
"Solyc06g074030"	716.199702354369	1.57760847790103	0.411395771872963	3.83477076275881	0.000125681455381991	0.015864319556708	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein (AHRD V3.3 *** A0A2U1M9A7_ARTAN)"
"Solyc06g074710"	214.560611533308	6.04458401040196	1.4107522282797	4.28465317242336	1.83024478534407e-05	0.00399271878715821	"Transferase (AHRD V3.3 *** A0A200R9R6_9MAGN)"
"Solyc07g008130"	166.667652792969	4.27480681871378	0.884426732352305	4.83342108774131	1.34206491928902e-06	0.00048973168963874	"Cupredoxin (AHRD V3.3 *-* A0A2U1MB64_ARTAN)"
"Solyc07g008210"	56.911398804175	6.29759124334019	1.73074498557251	3.63865924549076	0.000274061140497931	0.0291026830147803	NA
"Solyc07g017980"	315.965739110842	5.9272081583757	1.41565241608688	4.18690922363525	2.8277885570153e-05	0.00530408563918665	"protein PELP.1"
"Solyc07g040960"	3165.60138880912	3.25357745818531	0.941838089594845	3.45449764044361	0.000551319040400908	0.0464914837850682	NA
"Solyc07g052460"	188.610293777164	6.77262637654195	1.49253401986629	4.53766968551155	5.68792591419671e-06	0.00156379004243737	"transmembrane protein (AHRD V3.3 *** AT3G21710.2)"
"Solyc07g052730"	56.55192422451	9.37363659482311	2.58673715688041	3.62372982886582	0.000290384933599645	0.0299509622712547	"formin I2I isoform"
"Solyc07g052740"	184.772849466597	5.91956085832314	1.35884651208091	4.3563130976861	1.32271536044709e-05	0.00312316438637331	"STOREKEEPER protein (AHRD V3.3 *-* STK_SOLTU)"
"Solyc07g052950"	107.326230182497	6.88449691981871	1.42008881690926	4.84793404316952	1.24753861539991e-06	0.000463668518723632	"Unknown protein"
"Solyc07g052990"	459.399882282713	7.66370440555082	1.40298746167437	5.46241831441938	4.69691679258794e-08	2.85657939476484e-05	"Unknown protein"
"Solyc07g053000"	29.2496272700979	4.55820148484334	1.29480920383688	3.52036537223871	0.000430952704572878	0.0397925494407826	"Fasciclin domain-containing protein (AHRD V3.3 *** A0A1Q3BT83_CEPFO)"
"Solyc07g053100"	54.8865473874292	3.99908154057262	1.07247770466619	3.72882487269732	0.000192374783205765	0.0228459283960929	"Receptor protein kinase (AHRD V3.3 *** Q40096_IPOTF)"
"Solyc07g053280"	16484.6224551152	2.52480707049046	0.65220655920682	3.87117706016481	0.000108311080460921	0.0144920225656712	"Ketol-acid reductoisomerase (AHRD V3.3 *** K4CFM5_SOLLC)"
"Solyc07g053340"	37.6958247425223	8.78831167780074	2.0714224065904	4.24264585042626	2.20899885899559e-05	0.00457057805155067	"F-box protein At3g07870-like (AHRD V3.3 --* XP_026400690.1)"
"Solyc07g053710"	450.290602899823	5.86624326755626	0.844530030616712	6.94616301953464	3.75355007601276e-12	5.380982144684e-09	"Tyrosine aminotransferase (AHRD V3.3 *** A0A2G2V8D6_CAPBA)"
"Solyc07g053720"	719.386155470719	2.63183258130746	0.622559664310615	4.22743831986255	2.36366939884207e-05	0.00474740889611093	"Tyrosine aminotransferase (AHRD V3.3 *** A0A2G2V8D6_CAPBA)"
"Solyc07g053735"	24.0759894882291	7.16847275976761	1.62577752069872	4.40925813556998	1.03725329551679e-05	0.00260220920512774	"Unknown protein"
"Solyc07g053740"	2938.60440317393	7.77768162522401	0.822094674041369	9.46081013636712	3.05566469812987e-21	6.13271904914665e-17	"Ethylene Response Factor F.4"
"Solyc07g053890"	4665.76590227755	4.9709020252183	1.04195263427869	4.77075623371258	1.83535546659632e-06	0.000635096279561864	"O-acyltransferase WSD1-like protein (AHRD V3.3 *** A0A2K3N315_TRIPR)"
"Solyc07g053910"	1937.77944209972	2.35415262456957	0.544459535126225	4.32383395402156	1.53340727905018e-05	0.0034972141011974	"Protein kinase domain (AHRD V3.3 *** A0A200QBC6_9MAGN)"
"Solyc07g053960"	599.046733446698	2.08527272249019	0.580579805543422	3.59170729429415	0.000328518712935748	0.0329668528431023	"Ubiquitin-conjugating enzyme (AHRD V3.3 *** A0A200QWS6_9MAGN)"
"Solyc07g054060"	161.988519163981	3.8760236913553	0.524525777470878	7.38957713392934	1.47296500244272e-13	3.28471195544726e-10	"hypothetical protein (AHRD V3.3 --* AT4G28290.2)"
"Solyc07g054080"	496.481118314209	2.8280875630269	0.67516971234824	4.18870620423835	2.80549322284192e-05	0.00530408563918665	"E3 ubiquitin-protein ligase RMA1.1"
"Solyc07g054090"	214.243768003033	2.72965442771071	0.676568876369172	4.03455512520689	5.4705846268341e-05	0.00885440592423875	"Pentatricopeptide repeat (AHRD V3.3 *** A0A200QWZ8_9MAGN)"
"Solyc07g054100"	64.6284743140321	2.67620439578257	0.694594947741673	3.85289931129456	0.000116727399399955	0.0150174288843403	"Pentatricopeptide repeat (AHRD V3.3 *** A0A200QWW0_9MAGN)"
"Solyc07g054110"	21.0708542912343	6.22871400689985	1.6254810797152	3.83192033708026	0.000127146913429388	0.0159489909532989	"Pentatricopeptide repeat (AHRD V3.3 *-* A0A200QWZ8_9MAGN)"
"Solyc07g054120"	19.6774098287408	5.93492341930684	1.64829205665006	3.6006503795018	0.000317422174489299	0.0320133821206042	"leucine-rich repeat receptor protein kinase EMS1-like (AHRD V3.11 *** tr|A0A1U8F870|A0A1U8F870_CAPAN)"
"Solyc07g054140"	94.8633633120941	3.47960230321432	0.815490407028822	4.26688318246684	1.98222886963189e-05	0.00423226951207574	"Syntaxin (AHRD V3.3 *** A0A2G3C0S2_CAPCH)"
"Solyc07g054160"	653.343964181544	4.97187124928253	0.636922390940999	7.80608645574071	5.89911211921605e-15	1.47993975290833e-11	"Tetraspanin-19 (AHRD V3.3 *** A0A2G2Z3N4_CAPAN)"
"Solyc07g054190"	470.174010246166	1.63187234302409	0.459328044040245	3.55273831893685	0.000381243508363609	0.0366103215926203	"Riboflavin synthase (AHRD V3.3 *** A0A2G3C0R1_CAPCH)"
"Solyc07g054210"	3308.40845461377	1.3956388018354	0.397630287050304	3.50989058753173	0.000448291116755387	0.0409348391052466	"light dependent NADH:protochlorophyllide oxidoreductase 2"
"Solyc07g054220"	440.354729597513	4.59294706124224	0.544036002723873	8.44235866421768	3.10997354419219e-17	1.24834338063874e-13	"Ethylene-responsive transcription factor (AHRD V3.3 *** A0A2G3C0R2_CAPCH)"
"Solyc07g054280"	652.491056137466	5.72562917200379	0.626009078898176	9.14623983102822	5.89497267646589e-20	3.94373672055568e-16	"Tyrosine/DOPA decarboxylase 3 (AHRD V3.3 *** A0A2G2Z3G9_CAPAN)"
"Solyc07g054310"	447.956989843099	10.5746851734922	1.20294898509645	8.79063476880888	1.48717295398821e-18	7.46189029663586e-15	"Cell wall protein (AHRD V3.3 *** I6QN83_HELAN)"
"Solyc07g054370"	307.063342324186	5.26184358092263	0.802696793755641	6.5552069247762	5.55647739189805e-11	6.55991183855258e-08	"F-box family protein (AHRD V3.3 *** I0J3I6_ARAHH)"
"Solyc07g054400"	21.7305579021889	5.2057755552911	1.33998897703407	3.88493908868831	0.000102355547232389	0.0139040792283282	"Centromere protein S (AHRD V3.3 *** A0A1J3FK69_NOCCA)"
"Solyc07g054440"	449.560646391759	1.8851775066469	0.47045790232796	4.00711200155954	6.14657197158857e-05	0.00951999991917508	"Core-2/I-branching beta-16-N-acetylglucosaminyltransferase family protein (AHRD V3.3 *** B6ST68_MAIZE)"
"Solyc07g054470"	265.978503425636	8.76494514519741	1.29873744864177	6.7488199053349	1.49052459190225e-11	1.86967678496738e-08	"hypothetical protein (AHRD V3.3 *** AT1G52855.1)"
"Solyc07g054475"	34.3985878170702	4.60121112425889	1.24195847052898	3.70480272363625	0.000211555316929058	0.0242177303885571	"Long chain acyl-CoA synthetase.1"
"Solyc07g054540"	821.928387492082	1.56075489013944	0.436051980237755	3.57928632565421	0.000344533820738093	0.0340747622676246	NA
"Solyc07g054610"	48.4153778452856	4.42233294282698	0.878066193286971	5.03644597256653	4.74254888332855e-07	0.000211517680196453	"F-box protein (AHRD V3.3 *-* A0A1J3J8H1_NOCCA)"
"Solyc07g054730"	1484.72907784232	4.98436248998551	0.631523115685988	7.89260498338415	2.95943191487471e-15	8.48511407593365e-12	"Wound-responsive family protein (AHRD V3.3 *** AT4G28240.1)"
"Solyc07g054760"	239.670660807534	11.4570997485819	1.39315273812929	8.22386478884318	1.97048230219624e-16	6.59126330084643e-13	"Wound-responsive family protein (AHRD V3.3 *** A0A2K3L288_TRIPR)"
"Solyc07g054770"	64.4520239664127	9.56216489923093	1.60942989406679	5.94133670219631	2.82707267557864e-09	2.36413952495264e-06	"Wound-responsive family protein (AHRD V3.3 *** A0A2K3L288_TRIPR)"
"Solyc07g054780"	57.520259772358	9.39809774926342	1.52731392935588	6.15335038110134	7.58629457187592e-10	7.61284660287749e-07	"Wound induced protein (AHRD V3.3 *** Q04129_SOLLC)"
"Solyc07g054810"	17.6639300096241	7.69463361254127	1.93042240313387	3.98598441462848	6.72009230768173e-05	0.0100650934787442	"Unknown protein"
"Solyc07g054880"	313.498503222211	7.97203738578658	0.86574227884145	9.20832628903707	3.31249443863538e-20	3.3240881691706e-16	NA
"Solyc07g054900"	819.640172113496	6.58428510776427	0.924851134014614	7.1192918142221	1.08483010595581e-12	1.97932183877574e-09	"Methylketone synthase Id (AHRD V3.3 *** E0YCS6_SOLLC)"
"Solyc07g054920"	88.9753106531784	10.0277190767279	1.57746262705371	6.35686634012818	2.05911008639178e-10	2.29590774632683e-07	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (AHRD V3.3 *** A0A2U1MCV6_ARTAN)"
"Solyc07g055020"	348.328697541559	2.60240065155256	0.660787255273597	3.93833360250728	8.20494648796475e-05	0.0115978751246834	"F-box protein (AHRD V3.3 *** A0A2K3P6V3_TRIPR)"
"Solyc07g055060"	5066.15679707616	1.79139685721992	0.440489271583991	4.06683425178118	4.76561129512386e-05	0.00797048489109466	"Phosphoenolpyruvate carboxylase (AHRD V3.3 *** A6YM34_RICCO)"
"Solyc07g055120"	244.917239490667	2.64250943200277	0.667181086059184	3.96070795053737	7.47278833906075e-05	0.0107898461845287	"F-box protein MAX2 (AHRD V3.3 *** A0A1U8HC06_CAPAN)"
"Solyc07g055140"	342.116103225	2.31118178805137	0.490994536710686	4.7071435937651	2.51211959318713e-06	0.000813197423149446	"DUF688 domain-containing protein (AHRD V3.3 *** A0A1Q3CVC4_CEPFO)"
"Solyc07g055150"	182.617255022211	2.72853264678858	0.565965706389713	4.82102116079409	1.42825204133337e-06	0.000511875329813586	"Plant cysteine oxidase (AHRD V3.3 *** A0A2R6QX59_ACTCH)"
"Solyc07g055190"	32.8312738331546	6.85561606692056	1.50312354165908	4.56091324293519	5.09316225745603e-06	0.00146028237867346	"Peroxidase (AHRD V3.3 *** K4CG58_SOLLC)"
"Solyc07g055250"	399.736520315826	1.5192740762632	0.437869382373392	3.46969698595559	0.000521045831131089	0.0451221755166	"Peptidoglycan-binding lysin domain (AHRD V3.3 *** A0A200PMR3_9MAGN)"
"Solyc07g055280"	242.260676732794	2.21032072320909	0.552635241844737	3.99960146557225	6.3449240638345e-05	0.00964716863342109	"WRKY transcription factor 78"
"Solyc07g055400"	37.6211762661704	6.88974414460269	1.50824625493279	4.56804989375539	4.9228286524648e-06	0.00143190102978215	NA
